timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1784664071.770000,-71.89,30.11,-23.88,-19.82,-11.60,16.18,-22.31,-31.60,-7.78,-20.48,7.53,-21.61,-16.56,6.69,6.68,-21.82
1784664071.770000,-6.36,26.52,-20.06,-19.04,-2.32,12.14,-19.00,-16.98,-4.73,-9.22,12.49,-18.64,-11.94,8.59,6.64,4.01
1784664071.773000,-35.01,30.44,-20.42,-12.89,-2.16,10.08,-21.23,-9.20,-5.03,-6.52,13.36,-22.77,-7.32,8.91,8.41,4.65
1784664071.773000,-135.80,33.96,-19.85,-12.84,-10.92,8.75,-25.61,3.05,-7.55,-6.39,11.46,-25.30,-3.56,14.56,9.19,-0.62
1784664071.777000,-204.53,24.80,-10.22,-23.03,-19.06,4.33,-25.65,27.19,-7.55,0.52,9.11,-11.69,1.77,27.95,8.61,25.26
1784664071.777000,-156.49,2.33,9.29,-36.72,-17.79,-3.75,-18.36,55.04,-1.67,14.69,7.52,17.99,9.47,42.01,8.76,84.89
1784664071.883000,5.23,-18.98,30.18,-41.93,-5.56,-10.34,-4.78,70.12,10.25,26.25,6.39,44.60,16.03,45.82,11.44,137.54
1784664071.883000,180.07,-21.70,40.26,-32.26,10.78,-7.75,9.50,63.13,23.99,25.63,5.14,45.49,15.43,34.47,15.55,139.67
1784664071.943000,237.05,-2.52,33.71,-14.17,20.21,5.41,16.15,41.40,31.90,14.60,4.30,17.22,6.17,14.84,17.47,89.13
1784664071.943000,135.29,21.70,17.73,-0.50,17.55,19.21,12.53,22.88,30.07,5.06,5.08,-16.00,-3.49,1.87,14.78,29.84
1784664071.946000,-22.23,29.12,6.91,4.84,9.14,20.99,6.60,17.31,23.90,4.82,7.19,-24.04,-2.32,4.60,9.14,5.32
1784664071.946000,-98.67,16.91,6.73,8.54,4.18,10.25,7.39,13.49,21.28,7.14,7.85,-5.26,9.50,14.48,4.67,8.46
1784664071.949000,-83.81,4.08,6.27,13.01,2.14,0.21,11.48,-6.70,21.52,0.56,4.64,11.01,18.41,13.90,3.56,-3.80
1784664071.949000,-75.44,6.79,-5.17,11.79,-3.47,1.79,8.19,-39.70,18.31,-13.32,-0.76,2.68,14.07,-1.02,4.77,-45.66
1784664071.954000,-108.09,18.50,-19.01,4.34,-10.67,10.26,-1.80,-58.47,12.81,-20.79,-3.54,-17.03,2.56,-14.49,6.89,-80.26
1784664071.954000,-103.15,21.55,-17.47,2.62,-8.93,12.79,-4.59,-46.46,14.23,-15.15,-1.24,-20.51,-2.41,-11.96,9.52,-72.20
1784664071.956000,-8.51,11.46,0.40,14.96,5.55,5.51,7.10,-20.50,25.86,-5.93,3.45,-3.35,2.66,1.51,11.59,-36.11
1784664071.956000,108.70,-0.48,16.04,32.58,22.65,-3.70,22.95,-9.03,38.69,-6.07,6.04,14.24,9.06,10.28,11.28,-13.39
1784664071.959000,152.31,-4.66,15.51,39.94,29.36,-7.18,28.49,-17.64,42.64,-15.79,5.03,17.37,9.38,8.59,8.88,-17.94
1784664071.959000,117.10,-2.56,5.11,33.55,23.47,-4.58,21.89,-28.71,38.40,-23.78,2.20,11.03,5.67,3.57,7.28,-29.28
1784664072.004000,70.81,1.23,-0.13,22.98,13.64,1.47,10.80,-27.80,33.92,-20.75,-0.19,4.57,3.03,2.05,8.16,-29.80
1784664072.004000,50.05,6.80,4.34,15.96,7.56,8.88,-0.31,-15.89,33.01,-7.10,-0.83,-3.03,1.60,3.83,9.40,-21.13
1784664072.008000,28.03,14.27,10.12,10.74,4.98,14.15,-10.61,0.41,32.22,10.64,0.75,-14.54,-0.80,7.14,8.01,-6.18
1784664072.008000,-17.45,18.38,9.11,4.62,2.75,13.15,-15.82,15.21,28.49,24.28,3.54,-22.36,-2.61,11.62,4.54,16.03
1784664072.011000,-66.58,14.97,1.21,0.36,0.27,6.78,-11.47,19.52,23.71,25.99,4.85,-18.27,-1.10,13.76,2.31,32.29
1784664072.011000,-109.21,8.89,-10.88,-0.54,-3.13,2.18,-2.55,5.51,19.94,13.77,2.57,-8.73,1.61,7.48,2.60,18.97
1784664072.061000,-172.41,7.91,-25.23,-3.79,-9.96,5.17,-0.76,-19.28,15.24,-2.94,-2.04,-7.08,1.07,-6.25,3.17,-21.10
1784664072.061000,-264.64,11.73,-36.84,-15.67,-20.19,13.11,-10.81,-32.01,7.67,-8.96,-5.19,-14.28,-2.37,-15.97,1.58,-45.46
1784664072.064000,-330.72,13.07,-37.21,-34.26,-28.84,17.44,-23.62,-16.57,-0.33,1.62,-4.62,-17.40,-3.31,-10.74,-1.90,-15.87
1784664072.064000,-292.41,7.10,-21.73,-50.20,-30.32,12.67,-24.44,18.60,-3.67,18.62,-1.81,-5.70,2.39,7.33,-4.78,54.17
1784664072.070000,-140.57,-4.11,2.05,-54.60,-23.44,2.25,-8.05,48.81,0.45,25.11,-0.37,16.83,12.15,23.02,-4.66,112.54
1784664072.070000,18.93,-14.16,16.15,-45.97,-12.29,-3.89,13.28,56.85,9.55,13.56,-2.42,34.48,17.55,21.26,-1.52,123.47
1784664072.071000,48.68,-17.37,8.11,-30.98,-3.17,0.81,20.36,45.47,17.26,-6.05,-6.29,34.38,12.70,2.67,2.12,96.37
1784664072.071000,-67.86,-13.70,-13.04,-17.29,1.03,11.51,8.07,29.69,19.94,-15.21,-8.08,18.99,2.33,-14.97,3.91,64.77
1784664072.074000,-189.36,-9.54,-23.07,-5.28,4.12,15.96,-7.67,21.73,21.59,-5.85,-5.80,4.21,-1.55,-14.15,4.20,50.33
1784664072.074000,-160.15,-11.87,-7.39,10.48,11.98,6.97,-6.82,22.84,29.04,11.92,-1.59,4.40,7.76,5.00,4.92,50.35
1784664072.123000,28.74,-20.43,24.26,31.35,24.48,-10.57,13.59,25.39,42.28,21.01,0.54,18.09,24.41,25.89,6.54,52.26
1784664072.123000,233.96,-25.67,48.62,49.72,34.64,-24.48,37.21,20.56,52.74,12.58,-1.71,27.28,34.40,30.07,7.74,48.21
1784664072.127000,294.71,-16.72,50.90,54.35,35.74,-25.82,44.47,5.61,51.62,-8.06,-7.21,13.17,27.25,11.67,7.14,34.19
1784664072.127000,168.80,4.87,35.48,40.06,27.20,-15.64,29.83,-12.23,38.62,-25.62,-12.18,-21.95,6.26,-16.12,4.44,10.98
1784664072.130000,-37.96,21.71,18.61,14.31,14.55,-3.36,5.68,-19.27,22.58,-26.30,-13.17,-50.48,-12.05,-29.83,0.58,-7.71
1784664072.130000,-160.43,17.34,12.15,-5.53,5.44,1.65,-8.61,-10.00,14.17,-10.03,-10.44,-46.12,-12.91,-18.24,-2.20,-8.03
1784664072.133000,-120.58,-3.88,12.96,-6.77,3.14,-1.24,-4.30,1.31,16.53,8.39,-7.83,-14.72,1.27,4.51,-1.97,-1.44
1784664072.133000,-4.58,-20.72,8.37,4.67,2.99,-4.17,8.09,-3.75,22.40,14.14,-8.44,11.59,13.93,14.63,0.22,-11.18
1784664072.137000,41.52,-19.63,-5.97,11.20,-1.37,-1.61,11.79,-19.97,22.95,8.12,-11.08,12.54,13.66,6.14,1.14,-30.85
1784664072.137000,-11.25,-7.71,-17.96,5.48,-8.39,2.55,4.67,-24.90,18.63,2.32,-12.26,-1.07,5.68,-6.08,-0.30,-29.51
1784664072.183000,-69.52,-0.15,-14.23,-2.74,-10.76,2.59,-1.30,-13.90,16.30,1.51,-10.90,-10.28,1.96,-9.66,-1.79,-4.47
1784664072.183000,-79.75,-1.54,0.29,-2.60,-7.30,0.93,-0.26,-7.71,16.93,-0.43,-9.19,-14.53,5.18,-9.02,-1.57,5.28
1784664072.187000,-96.85,-4.54,6.55,3.45,-5.20,4.11,-0.39,-19.11,13.95,-6.42,-8.87,-23.49,7.78,-12.62,-1.41,-23.92
1784664072.187000,-164.40,-3.95,-3.85,5.56,-7.86,11.17,-8.04,-31.20,5.19,-9.46,-9.12,-33.65,4.87,-17.07,-3.89,-58.28
1784664072.190000,-215.24,-3.71,-17.46,2.15,-8.29,13.17,-14.87,-21.65,-1.21,-4.15,-8.72,-30.12,0.95,-13.24,-8.09,-50.96
1784664072.190000,-161.45,-6.89,-18.44,1.34,-0.27,5.77,-9.20,2.39,2.56,2.66,-8.70,-11.27,1.29,-3.06,-10.69,-11.19
1784664072.193000,-37.09,-7.92,-10.24,6.28,9.92,-3.66,5.37,10.94,12.07,-0.13,-10.91,3.52,2.99,0.27,-11.13,4.88
1784664072.193000,35.38,-2.00,-7.30,9.32,11.03,-5.61,13.60,-8.07,16.14,-11.96,-14.69,-1.39,0.77,-9.15,-12.05,-30.68
1784664072.243000,9.44,4.94,-12.07,4.86,3.03,-0.57,9.23,-32.88,11.93,-20.35,-16.95,-16.73,-3.27,-20.96,-14.22,-83.33
1784664072.243000,-45.35,4.88,-13.52,-1.52,-3.62,3.84,0.98,-39.37,6.59,-17.34,-15.91,-23.57,-3.34,-23.26,-15.08,-106.96
1784664072.303000,-71.09,0.73,-6.75,-1.51,-4.01,4.48,-3.13,-30.54,4.52,-8.62,-13.14,-20.01,-0.24,-18.28,-13.51,-100.52
1784664072.303000,-93.20,0.79,-0.96,4.04,-4.06,4.32,-5.77,-22.65,1.77,-3.34,-11.29,-17.89,0.06,-16.36,-12.17,-93.49
1784664072.306000,-137.10,4.12,-4.03,7.24,-8.25,4.40,-10.67,-17.74,-4.60,-2.30,-11.10,-19.62,-3.25,-19.74,-13.22,-95.49
1784664072.306000,-155.52,1.65,-10.02,5.32,-11.20,1.23,-12.96,-7.38,-9.30,-1.29,-11.83,-15.13,-4.38,-20.73,-14.70,-87.70
1784664072.361000,-95.50,-8.78,-9.40,3.74,-6.33,-6.54,-6.22,5.93,-5.91,-0.21,-13.26,-1.52,-0.63,-14.71,-13.28,-59.92
1784664072.361000,7.43,-18.04,-3.29,5.24,2.79,-14.31,5.93,10.07,2.79,-1.20,-15.46,9.89,3.01,-6.41,-9.25,-27.04
1784664072.422000,68.37,-18.35,1.33,4.75,6.35,-17.32,13.49,4.40,7.99,-1.32,-17.38,10.73,2.07,-0.74,-6.21,-1.71
1784664072.422000,64.64,-12.79,3.65,-0.75,1.59,-16.26,13.17,0.56,6.39,3.66,-17.42,6.81,-0.33,2.99,-6.16,19.09
1784664072.425000,44.04,-9.70,7.84,-6.09,-3.83,-14.23,10.10,2.00,2.81,9.91,-15.78,5.76,0.81,4.59,-7.32,31.66
1784664072.425000,44.02,-12.76,14.87,-5.74,-2.25,-12.02,8.88,1.41,2.88,9.44,-14.18,6.32,4.78,1.51,-7.56,23.18
1784664072.428000,66.22,-17.93,21.59,-0.99,5.62,-9.10,10.43,-2.74,8.33,1.50,-13.50,5.93,7.95,-4.10,-7.40,-1.65
1784664072.428000,96.08,-16.58,25.01,3.02,14.18,-4.93,13.52,-6.75,16.66,-8.14,-13.44,4.49,9.54,-7.64,-8.46,-23.85
1784664072.432000,89.70,-2.17,23.64,2.89,19.14,2.26,12.87,-13.85,20.99,-15.52,-13.72,-2.41,10.29,-10.68,-11.18,-40.85
1784664072.432000,-8.58,21.13,16.36,-1.12,18.09,12.58,1.31,-25.87,14.41,-18.34,-13.94,-18.83,8.87,-16.82,-14.93,-63.85
1784664072.436000,-174.20,36.92,4.17,-6.06,10.84,19.63,-18.76,-29.27,-0.98,-12.36,-12.72,-34.50,3.50,-21.01,-18.24,-86.02
1784664072.436000,-274.07,29.81,-6.52,-8.47,1.95,14.36,-31.68,-8.41,-12.82,3.89,-8.68,-29.83,-3.61,-13.41,-18.93,-80.14
1784664072.541000,-193.69,2.99,-7.72,-6.48,-1.59,-3.58,-23.51,29.28,-10.22,23.36,-2.47,-0.47,-7.24,5.41,-15.93,-35.30
1784664072.541000,18.68,-20.79,0.82,-1.36,1.72,-21.50,0.63,55.17,4.16,35.03,2.85,30.83,-5.29,19.83,-11.19,22.34
1784664072.723000,171.28,-19.23,10.54,2.38,5.64,-24.15,18.49,47.98,15.39,34.15,4.21,33.60,-1.00,13.87,-8.49,56.76
1784664072.723000,111.11,7.33,13.46,0.40,3.44,-9.11,11.93,14.86,10.50,25.86,1.79,1.81,1.52,-10.06,-9.77,57.66
1784664072.726000,-108.28,34.41,9.47,-6.53,-4.62,9.38,-13.33,-15.23,-7.99,18.87,-0.85,-36.20,1.42,-30.66,-13.03,40.46
1784664072.726000,-266.81,37.05,3.51,-12.66,-11.61,14.34,-32.01,-19.73,-23.66,15.94,-0.86,-45.11,-0.23,-29.41,-14.07,20.69
1784664072.730000,-211.24,15.20,-2.77,-13.80,-11.83,3.58,-26.04,-5.19,-23.39,11.55,0.65,-19.85,-4.20,-10.83,-10.87,-2.06
1784664072.730000,-18.99,-8.55,-13.18,-13.66,-7.77,-9.98,-3.64,4.16,-11.10,1.22,0.39,11.39,-12.65,4.13,-6.16,-30.82
1784664072.734000,111.25,-16.19,-29.14,-20.07,-6.20,-15.26,12.58,-0.49,-1.58,-9.29,-2.69,22.12,-23.44,3.26,-4.68,-49.12
1784664072.734000,95.31,-11.61,-42.63,-32.95,-8.11,-14.47,12.25,-4.78,-2.87,-10.23,-6.35,14.85,-28.81,-5.63,-7.51,-31.64
1784664072.781000,27.59,-9.49,-41.91,-41.33,-7.71,-15.92,5.00,2.52,-9.48,-2.03,-8.10,9.32,-23.62,-8.24,-10.69,20.60
1784664072.781000,33.27,-15.95,-24.90,-35.39,-1.45,-22.05,4.49,11.12,-11.74,3.72,-7.94,14.25,-12.98,-0.96,-10.43,72.99
1784664072.963000,117.39,-25.38,-2.99,-18.06,6.32,-28.64,12.41,1.76,-7.62,-2.48,-7.54,19.42,-8.14,7.88,-8.01,88.50
1784664072.963000,164.21,-30.11,10.18,-2.99,7.88,-31.41,19.08,-30.57,-4.94,-18.57,-7.88,11.76,-14.86,8.41,-7.69,56.43
1784664072.966000,69.11,-27.57,10.48,-2.59,0.26,-29.35,15.17,-67.50,-12.62,-33.70,-8.46,-7.52,-27.73,-1.67,-11.25,-2.47
1784664072.966000,-128.95,-21.19,3.02,-17.65,-12.06,-24.19,0.99,-79.79,-29.25,-37.18,-8.44,-24.02,-36.31,-15.07,-16.07,-46.40
1784664072.970000,-263.64,-16.77,-5.79,-35.76,-20.78,-19.15,-13.44,-55.09,-42.10,-26.86,-7.90,-25.38,-35.08,-21.59,-18.15,-42.71
1784664072.970000,-214.89,-15.66,-14.82,-41.73,-20.86,-16.10,-17.71,-15.39,-40.07,-11.98,-8.28,-14.60,-27.51,-19.14,-15.92,-5.23
1784664072.973000,-50.31,-11.86,-28.30,-33.38,-16.36,-12.70,-13.01,1.54,-26.89,-5.58,-10.84,-8.89,-22.79,-16.09,-11.50,13.80
1784664072.973000,46.74,-0.85,-48.10,-24.07,-16.92,-6.03,-11.51,-17.97,-17.72,-11.02,-14.51,-21.36,-27.40,-19.72,-8.41,-14.64
1784664072.977000,-11.60,9.83,-65.50,-25.65,-25.70,0.77,-20.49,-48.86,-21.83,-18.39,-16.40,-42.75,-37.98,-25.18,-8.81,-57.83
1784664072.977000,-125.10,6.20,-66.62,-33.16,-34.29,0.04,-31.90,-57.51,-32.44,-17.33,-15.20,-49.59,-44.47,-21.81,-12.81,-63.23
1784664073.023000,-144.09,-14.08,-49.75,-32.21,-33.32,-10.31,-33.17,-40.67,-36.09,-10.02,-13.22,-33.56,-41.67,-9.53,-19.02,-28.45
1784664073.023000,-57.13,-35.10,-31.90,-19.27,-25.23,-21.92,-24.63,-25.31,-29.49,-7.15,-13.84,-14.09,-35.38,-1.66,-25.06,-4.95
1784664073.027000,9.77,-39.26,-31.38,-7.35,-21.37,-24.46,-19.34,-31.56,-22.36,-12.33,-17.20,-15.14,-34.57,-8.02,-28.55,-29.88
1784664073.027000,-31.51,-27.54,-45.88,-9.12,-26.82,-17.72,-25.07,-47.71,-23.70,-16.26,-19.64,-34.78,-39.34,-20.98,-28.31,-76.40
1784664073.030000,-118.17,-17.44,-54.83,-20.11,-33.47,-11.44,-33.38,-48.46,-30.14,-9.57,-17.90,-47.46,-40.99,-24.45,-24.70,-88.50
1784664073.030000,-129.23,-20.66,-44.49,-24.33,-30.95,-12.84,-30.91,-29.99,-31.58,3.00,-12.95,-36.57,-34.34,-14.79,-19.50,-53.57
1784664073.033000,-46.79,-30.34,-24.08,-14.56,-20.43,-18.62,-17.40,-13.94,-25.12,7.48,-8.96,-14.59,-25.17,-5.20,-15.65,-16.21
1784664073.033000,38.00,-33.74,-11.98,0.51,-12.22,-21.61,-5.34,-16.75,-17.95,-1.36,-8.64,-4.43,-21.75,-7.47,-15.50,-16.94
1784664073.083000,60.78,-29.85,-12.20,9.70,-11.60,-20.83,-3.44,-29.68,-16.93,-13.99,-10.76,-9.33,-22.87,-17.28,-18.51,-42.22
1784664073.083000,46.47,-26.42,-13.88,11.14,-14.70,-19.87,-8.40,-36.62,-21.15,-19.56,-12.60,-13.48,-20.54,-23.42,-21.35,-53.97
1784664073.087000,34.51,-25.50,-10.79,7.61,-17.97,-18.79,-12.64,-36.51,-25.50,-17.77,-12.99,-7.96,-12.78,-24.23,-21.14,-44.81
1784664073.087000,18.69,-22.86,-9.15,-0.60,-22.69,-14.64,-13.21,-35.36,-27.09,-13.49,-11.96,-1.42,-6.46,-25.95,-17.89,-32.98
1784664073.090000,-15.14,-19.02,-13.54,-11.22,-28.13,-8.85,-11.32,-29.38,-26.43,-7.55,-9.51,-2.78,-6.65,-29.22,-13.80,-20.58
1784664073.090000,-40.05,-20.45,-16.77,-15.06,-28.09,-7.47,-7.32,-12.55,-24.17,0.28,-6.32,-6.96,-9.51,-26.89,-10.83,5.39
1784664073.094000,-21.26,-28.35,-11.16,-4.63,-19.06,-12.53,-0.80,6.57,-20.27,5.31,-4.50,-5.61,-9.19,-16.19,-9.15,38.28
1784664073.094000,17.39,-35.05,-1.76,13.42,-7.37,-18.23,4.42,12.23,-16.91,3.06,-5.34,-0.70,-5.90,-4.32,-7.84,54.64
1784664073.143000,21.39,-35.24,0.91,23.46,-2.13,-18.29,2.84,3.92,-17.41,-2.07,-6.96,2.62,-2.29,2.28,-6.64,52.23
1784664073.143000,-1.35,-32.94,-3.71,20.45,-3.61,-13.43,-3.78,-3.58,-21.06,-1.87,-6.20,7.14,2.73,5.51,-6.07,53.22
1784664073.262000,9.56,-32.22,-7.07,14.64,-5.16,-8.48,-7.35,-1.96,-23.29,2.71,-2.62,16.62,9.85,7.31,-5.93,65.57
1784664073.262000,58.83,-28.67,-5.42,13.85,-5.41,-5.09,-4.55,1.78,-22.11,2.59,1.17,23.74,13.52,3.07,-5.34,67.87
1784664073.265000,74.22,-17.90,-3.27,12.26,-9.80,-1.72,-0.83,-0.12,-20.62,-4.54,2.91,16.92,7.65,-8.85,-4.19,43.11
1784664073.265000,15.08,-7.08,-2.44,3.54,-18.59,0.05,-1.50,-2.43,-21.93,-8.98,2.94,-0.60,-3.59,-18.22,-2.83,10.37
1784664073.270000,-53.92,-8.77,2.74,-4.45,-22.19,-4.53,-3.13,3.84,-23.85,-2.91,2.87,-10.22,-7.90,-13.33,-0.52,2.95
1784664073.270000,-45.33,-23.24,14.23,1.03,-13.95,-15.08,0.92,11.97,-22.01,6.71,3.22,-2.53,0.29,1.70,3.58,19.13
1784664073.322000,21.15,-35.62,21.84,17.65,-1.41,-23.02,8.02,4.53,-17.82,6.37,3.41,8.80,12.36,9.41,7.97,21.31
1784664073.322000,47.33,-34.66,15.88,29.40,2.49,-21.68,8.37,-18.19,-17.49,-5.06,3.20,7.72,17.07,1.55,9.76,-8.55
1784664073.325000,11.36,-27.74,3.94,28.62,-3.27,-16.12,0.42,-31.27,-22.25,-13.96,3.28,0.20,15.09,-9.49,8.49,-38.21
1784664073.325000,0.52,-30.82,3.08,24.56,-8.22,-17.45,-5.63,-15.34,-26.14,-9.31,4.09,4.07,15.76,-6.68,6.73,-26.11
1784664073.329000,75.75,-48.16,17.31,27.62,-6.36,-29.21,-1.57,18.05,-24.34,4.36,4.70,22.37,22.49,11.08,6.55,24.79
1784664073.329000,184.93,-66.97,33.80,35.82,-3.12,-42.82,9.35,37.71,-18.91,12.91,3.88,40.64,27.69,30.05,7.10,68.29
1784664073.332000,228.47,-69.95,39.56,38.77,-7.13,-45.69,17.27,23.72,-16.31,7.17,1.83,46.67,21.92,37.69,5.95,61.31
1784664073.332000,160.87,-52.14,32.52,28.65,-20.37,-33.20,15.25,-12.87,-21.33,-8.52,-0.07,41.76,5.06,32.32,1.76,7.47
1784664073.336000,18.88,-26.75,18.12,7.54,-35.76,-13.96,3.79,-38.83,-32.23,-20.42,-0.83,32.99,-12.29,20.49,-3.96,-42.16
1784664073.336000,-125.19,-12.47,2.85,-13.83,-43.64,-1.88,-11.44,-30.07,-42.10,-18.27,-0.54,21.82,-18.66,9.97,-7.93,-38.15
1784664073.340000,-228.40,-15.30,-7.53,-24.89,-41.29,-2.96,-25.14,7.19,-46.12,-4.12,0.18,4.85,-11.64,5.58,-8.19,19.01
1784664073.340000,-288.26,-26.05,-8.15,-20.44,-34.02,-12.24,-34.49,46.37,-44.88,11.11,1.02,-14.60,2.75,7.85,-5.51,85.44
1784664073.344000,-295.91,-31.98,1.83,-1.42,-26.66,-22.19,-36.23,63.57,-39.84,17.13,1.95,-23.07,16.67,11.46,-1.62,115.45
1784664073.344000,-225.46,-25.37,15.28,21.95,-18.94,-28.45,-26.92,49.38,-30.69,10.57,2.48,-12.17,23.95,6.82,2.32,88.43
1784664073.443000,-95.38,-7.28,21.28,31.86,-10.17,-28.65,-9.73,12.22,-19.43,-3.07,2.01,7.71,21.93,-9.68,5.45,16.70
1784664073.443000,16.00,9.94,15.81,18.88,-2.75,-22.54,4.79,-21.85,-11.55,-11.61,1.06,17.83,13.76,-26.77,7.16,-53.68
1784664073.446000,63.02,10.54,6.72,-4.09,2.44,-14.56,10.48,-25.97,-9.01,-6.38,0.96,12.94,7.03,-27.74,8.06,-71.18
1784664073.446000,82.90,-6.67,4.55,-12.88,8.07,-10.16,12.07,-1.73,-7.10,6.41,1.50,2.06,6.87,-11.46,9.31,-32.79
1784664073.450000,105.23,-22.88,8.14,0.49,13.25,-8.31,14.29,18.11,-3.04,9.96,0.56,-9.98,9.52,3.19,10.45,5.25
1784664073.450000,83.05,-19.29,5.95,18.12,11.27,-3.02,12.55,7.83,-2.03,-2.97,-2.89,-26.61,6.80,-1.04,9.72,-6.66
1784664073.453000,-20.47,0.02,-5.72,17.99,0.21,6.11,2.00,-17.99,-9.11,-19.36,-6.28,-43.18,-1.80,-18.31,6.84,-47.29
1784664073.453000,-134.30,12.22,-14.02,-0.09,-9.69,10.88,-10.41,-21.51,-19.25,-19.85,-5.56,-42.67,-6.34,-26.28,3.69,-51.18
1784664073.457000,-140.36,2.10,-4.01,-15.19,-5.46,4.65,-11.48,11.63,-21.66,-0.95,0.39,-15.87,1.87,-12.41,2.15,7.23
1784664073.457000,-7.71,-22.44,22.96,-8.37,13.58,-8.45,3.13,54.39,-12.12,20.72,8.02,23.27,19.24,12.27,3.34,82.18
1784664073.531000,173.98,-40.90,49.54,18.03,34.15,-17.56,24.03,67.98,2.53,25.92,11.88,49.71,33.47,25.46,8.10,109.08
1784664073.531000,275.09,-40.33,58.99,41.72,41.67,-16.14,36.38,40.11,11.19,10.84,9.33,51.18,35.80,15.87,15.23,66.08
1784664073.532000,224.52,-24.52,49.35,40.30,32.06,-7.08,31.39,-7.26,7.62,-12.04,3.00,36.09,27.17,-6.72,20.29,-14.16
1784664073.532000,62.13,-8.09,32.33,13.44,12.89,1.37,13.13,-38.49,-5.16,-26.03,-1.58,20.70,14.60,-22.05,19.22,-72.42
1784664073.563000,-82.62,-2.97,20.65,-14.52,-3.00,2.90,-3.40,-33.68,-16.84,-23.50,-1.15,13.16,5.43,-19.03,13.18,-68.45
1784664073.563000,-98.71,-7.91,16.45,-18.07,-6.86,-1.91,-4.95,-7.20,-18.04,-12.18,2.46,8.42,2.44,-5.77,7.78,-19.41
1784664073.566000,-8.58,-10.76,10.85,2.94,-1.59,-6.17,5.90,6.75,-9.72,-7.12,4.84,-4.25,1.61,-0.58,7.01,14.41
1784664073.566000,62.16,-3.54,-2.85,25.33,2.86,-4.31,14.14,-6.20,-1.75,-13.22,4.23,-26.19,-2.01,-11.23,9.86,-3.38
1784664073.681000,41.27,7.13,-16.87,30.69,2.70,1.01,11.35,-25.04,-0.21,-20.37,3.19,-42.12,-5.74,-25.56,13.02,-45.77
1784664073.681000,-20.40,10.53,-17.70,22.94,3.11,3.04,4.22,-25.81,-1.40,-18.83,4.64,-35.79,-3.09,-27.95,15.04,-66.01
1784664073.684000,-43.70,8.18,-6.67,15.15,7.39,1.25,2.67,-14.59,-0.94,-12.62,7.98,-13.15,4.32,-19.70,16.28,-59.54
1784664073.684000,-25.24,9.99,-0.09,10.11,11.05,2.15,6.67,-13.14,-1.64,-11.53,10.40,1.18,7.11,-14.20,16.50,-53.32
1784664073.688000,-15.69,16.97,-6.33,2.79,9.33,8.76,9.01,-23.25,-7.08,-15.54,10.90,-5.87,1.81,-16.08,14.76,-51.56
1784664073.688000,-24.61,18.78,-14.11,-4.43,5.22,14.85,7.68,-24.29,-12.66,-14.75,10.75,-20.35,-3.25,-16.61,11.75,-32.11
1784664073.691000,-8.42,10.12,-9.49,-1.49,5.32,13.67,8.05,-6.35,-10.20,-4.55,10.91,-22.95,0.49,-9.78,10.01,5.23
1784664073.691000,34.40,0.81,3.20,12.79,9.04,8.22,11.46,12.50,-0.28,6.59,10.67,-15.61,9.34,-2.97,10.99,23.94
1784664073.694000,26.85,3.77,6.31,23.61,7.93,7.65,9.68,11.93,6.18,8.59,9.30,-15.58,11.64,-6.50,12.97,-0.94
1784664073.694000,-87.69,18.16,-8.10,15.71,-2.70,15.32,-4.25,-1.75,0.50,3.06,7.39,-29.91,2.41,-18.28,12.89,-42.46
1784664073.744000,-259.65,31.13,-27.39,-7.42,-16.40,25.49,-25.20,-5.11,-13.41,-0.24,6.01,-47.72,-10.51,-25.01,9.56,-49.51
1784664073.744000,-381.86,33.44,-31.10,-24.66,-22.35,30.80,-40.34,12.53,-23.32,3.50,5.41,-54.79,-14.82,-17.08,4.60,-5.30
1784664073.747000,-394.57,27.17,-12.69,-18.18,-16.63,29.18,-41.77,38.95,-21.12,8.76,5.22,-47.48,-6.57,0.42,0.99,55.00
1784664073.747000,-321.79,20.16,11.76,7.60,-5.21,23.88,-32.37,54.63,-9.43,6.73,4.87,-33.54,5.26,11.37,0.55,82.52
1784664073.750000,-225.14,17.38,19.14,29.18,2.71,19.26,-20.94,51.63,1.99,-3.18,4.00,-23.53,8.22,4.96,1.92,63.75
1784664073.750000,-137.91,16.43,4.98,27.77,3.63,16.35,-12.66,37.67,5.85,-10.68,3.14,-19.39,0.55,-11.45,2.12,28.57
1784664073.754000,-40.17,10.73,-10.94,8.71,3.11,12.18,-4.31,25.60,4.48,-6.05,3.56,-12.04,-6.81,-19.54,0.23,14.02
1784664073.754000,93.49,-0.73,-8.27,-5.48,8.64,4.94,9.44,18.91,6.18,6.98,5.34,4.99,-3.83,-11.12,-1.75,24.78
1784664073.757000,224.36,-9.08,10.02,-0.66,19.17,-1.36,25.40,9.26,13.87,14.59,6.55,22.84,6.67,2.69,-2.07,31.29
1784664073.757000,270.45,-6.18,24.08,15.98,26.00,-1.23,33.13,-7.44,21.49,9.61,5.53,27.43,13.92,6.74,-1.44,10.04
1784664073.760000,209.98,3.27,23.14,29.04,24.21,4.27,28.76,-19.77,23.26,-0.38,3.25,19.30,13.16,0.85,-1.22,-23.47
1784664073.760000,116.56,8.36,14.19,32.50,17.96,8.96,20.65,-17.09,20.87,-4.71,1.86,11.35,8.71,-3.00,-1.28,-38.93
