timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1784664016.923000,-63.22,-25.47,16.25,3.43,7.89,16.19,-7.43,16.00,4.22,30.63,12.04,-8.03,7.23,31.60,-2.96,70.88
1784664016.923000,8.98,-25.64,26.63,20.47,20.19,14.68,8.84,14.88,16.15,19.07,10.89,12.85,15.82,29.10,-1.04,56.46
1784664016.927000,2.16,-10.82,16.39,22.64,16.95,19.79,9.33,2.94,16.32,-0.05,6.00,9.90,11.92,11.14,-3.88,4.93
1784664016.927000,-94.81,4.65,-3.46,7.12,2.25,25.94,-6.15,-1.36,4.65,-9.26,1.32,-6.64,1.12,-4.57,-9.29,-28.15
1784664016.930000,-163.33,6.24,-11.86,-6.87,-7.20,25.25,-19.88,11.12,-5.37,-5.99,-1.20,-11.98,-5.13,-6.01,-11.99,-17.85
1784664016.930000,-132.15,-2.07,-5.67,-5.53,-3.81,18.84,-21.27,25.21,-4.80,-3.27,-2.68,-1.11,-5.28,0.15,-10.04,0.29
1784664016.937000,-63.58,-6.05,1.07,2.09,4.44,13.76,-17.70,23.45,1.33,-7.69,-3.72,7.43,-6.04,3.31,-6.84,-10.23
1784664016.937000,-45.33,-2.46,2.06,2.02,8.53,11.58,-17.52,10.77,3.88,-10.11,-2.86,0.23,-9.06,5.54,-6.19,-32.44
1784664017.043000,-68.02,-2.29,6.98,-2.14,10.03,7.15,-15.56,6.29,2.31,-2.32,0.44,-12.14,-7.75,14.17,-7.74,-23.80
1784664017.043000,-46.39,-13.29,22.25,3.42,14.44,-1.75,-2.99,15.31,3.96,8.00,3.46,-10.89,2.13,25.41,-8.66,20.61
1784664017.046000,63.44,-27.45,36.90,19.85,19.05,-9.27,16.99,22.49,13.24,6.66,2.72,6.15,14.99,25.83,-8.52,57.49
1784664017.046000,206.44,-30.16,35.30,32.02,14.05,-7.78,31.57,14.09,25.65,-8.27,-1.70,24.52,21.75,9.79,-10.12,48.31
1784664017.055000,293.92,-19.06,18.05,26.68,-3.63,2.24,32.81,-4.89,33.32,-23.73,-5.30,32.02,19.85,-10.42,-15.73,9.35
1784664017.055000,293.08,-8.59,2.38,7.13,-22.15,10.73,24.19,-18.93,33.09,-26.86,-3.53,29.78,14.27,-14.96,-23.41,-3.74
1784664017.055000,233.24,-12.70,2.52,-10.47,-25.06,8.74,14.09,-20.03,27.44,-18.24,3.02,25.28,10.18,2.04,-27.62,36.21
1784664017.055000,143.86,-26.41,13.66,-13.85,-10.29,-0.35,5.90,-14.55,19.07,-8.88,8.58,18.81,6.50,23.72,-24.32,90.31
1784664017.056000,21.16,-31.32,17.33,-7.64,6.12,-4.49,-4.35,-13.40,7.81,-7.19,7.91,3.01,-1.90,27.47,-15.69,97.92
1784664017.056000,-120.84,-17.97,3.25,-5.86,8.87,2.18,-19.40,-18.06,-5.00,-11.40,1.34,-21.88,-15.20,9.07,-8.15,47.16
1784664017.060000,-207.40,5.26,-18.98,-13.73,1.01,13.30,-33.42,-20.58,-12.64,-14.04,-6.47,-42.43,-26.14,-15.37,-5.84,-19.06
1784664017.060000,-186.44,24.58,-33.86,-25.69,-4.40,19.99,-39.50,-15.84,-10.28,-11.39,-11.31,-48.52,-29.47,-28.59,-7.77,-55.83
1784664017.105000,-120.60,32.62,-36.29,-37.26,-3.20,20.84,-39.43,-5.61,-3.56,-6.13,-11.42,-45.73,-28.30,-24.65,-10.67,-46.68
1784664017.105000,-101.95,27.39,-28.03,-46.32,-0.03,19.71,-37.40,8.98,-1.31,-2.32,-6.85,-44.13,-27.51,-5.99,-11.97,5.91
1784664017.108000,-116.61,11.28,-10.26,-46.29,4.15,18.66,-30.60,26.58,-2.84,-1.54,0.22,-43.08,-25.92,19.36,-10.36,80.73
1784664017.108000,-93.57,-4.86,10.81,-31.86,11.40,16.99,-16.14,36.15,-1.47,-4.09,5.38,-35.37,-19.49,36.79,-6.25,130.57
1784664017.111000,-47.78,-6.34,20.29,-11.78,17.10,15.17,-2.51,23.52,2.40,-9.86,4.82,-21.94,-10.02,33.02,-2.74,113.28
1784664017.111000,-67.33,9.34,8.88,-4.77,12.86,14.46,-3.18,-5.77,1.24,-14.91,-0.83,-11.42,-4.24,11.24,-3.56,43.99
1784664017.114000,-162.20,25.82,-11.63,-17.61,0.17,12.65,-17.89,-22.79,-6.70,-11.44,-6.26,-4.09,-3.37,-7.41,-8.46,-6.51
1784664017.114000,-217.43,23.60,-16.81,-34.48,-7.35,5.33,-29.06,-4.21,-12.22,3.91,-6.56,10.84,-0.28,-3.67,-12.06,15.97
1784664017.121000,-128.92,2.00,3.61,-33.71,1.04,-6.66,-20.63,41.06,-6.02,23.86,-2.01,36.39,9.91,19.12,-9.17,90.03
1784664017.121000,68.48,-18.34,32.94,-12.32,20.90,-14.69,4.55,80.64,9.98,35.96,2.74,55.66,21.03,37.35,-0.78,144.85
1784664017.286000,239.05,-15.84,45.16,9.68,37.93,-10.07,28.84,89.82,24.93,33.47,4.00,47.09,21.78,31.36,6.42,133.36
1784664017.286000,281.63,9.49,32.43,10.22,42.22,5.83,37.42,70.56,30.01,20.90,2.49,11.86,9.79,6.47,6.93,71.15
1784664017.287000,206.95,34.96,10.99,-10.15,35.36,20.47,29.65,43.70,25.28,9.40,1.55,-20.73,-3.47,-12.33,1.82,14.26
1784664017.287000,99.52,38.39,1.63,-27.35,25.38,21.61,15.71,25.61,17.25,5.13,2.68,-21.72,-4.58,-7.68,-3.06,2.25
1784664017.290000,19.87,21.52,7.90,-20.76,17.19,10.18,4.62,12.66,11.17,2.73,3.82,5.11,5.97,11.37,-3.54,19.09
1784664017.290000,-52.00,6.53,14.19,2.62,8.44,-0.74,-4.19,-8.36,5.79,-6.26,2.16,27.19,13.72,21.18,-0.65,17.99
1784664017.293000,-163.55,9.54,5.75,16.75,-4.28,-0.76,-16.33,-35.46,-2.96,-19.70,-2.03,20.80,7.27,11.23,1.99,-15.12
1784664017.293000,-289.14,24.33,-12.71,7.70,-16.82,7.26,-30.37,-49.21,-13.36,-26.06,-5.63,-3.57,-8.30,-6.65,2.81,-45.14
1784664017.296000,-336.60,34.67,-23.72,-11.78,-20.27,13.05,-36.65,-39.68,-17.20,-19.70,-6.30,-17.83,-18.23,-16.17,3.02,-41.26
1784664017.296000,-268.93,34.71,-18.48,-20.26,-12.71,11.79,-30.49,-21.52,-9.20,-7.62,-4.34,-10.09,-15.10,-14.47,3.58,-18.58
1784664017.303000,-162.33,31.99,-5.16,-12.01,-2.59,8.70,-19.33,-14.57,5.95,-0.06,-1.61,7.01,-5.13,-9.75,3.46,-13.03
1784664017.303000,-124.74,35.81,0.82,-0.98,0.73,12.20,-14.09,-21.19,16.70,0.66,0.47,16.74,0.45,-9.06,0.97,-36.33
1784664017.463000,-191.31,46.02,-7.59,-4.18,-4.27,23.51,-18.07,-26.63,14.30,1.53,2.31,14.99,-2.64,-11.09,-4.08,-62.84
1784664017.463000,-296.12,51.64,-20.11,-22.00,-11.05,33.54,-24.97,-14.90,1.18,10.69,5.61,6.57,-7.57,-7.69,-8.94,-53.48
1784664017.466000,-326.52,42.63,-18.64,-35.74,-10.79,32.16,-24.54,13.32,-10.00,26.47,10.54,-3.39,-4.46,5.91,-8.79,0.49
1784664017.466000,-228.56,24.39,0.52,-28.17,-0.05,20.81,-12.91,34.94,-8.31,36.24,14.14,-11.81,6.88,21.58,-1.08,56.88
1784664017.471000,-77.37,14.89,19.28,-4.75,14.57,12.02,0.58,25.82,3.74,29.96,12.99,-18.82,15.30,24.37,10.19,61.96
1784664017.471000,-9.45,23.73,18.56,11.45,21.80,14.64,1.74,-7.97,13.11,13.57,7.42,-25.08,11.66,10.56,17.11,13.89
1784664017.523000,-62.52,38.75,2.44,6.34,18.41,22.84,-10.70,-30.44,12.08,3.95,1.93,-24.54,0.88,-5.00,15.73,-29.08
1784664017.523000,-124.52,38.87,-5.81,-9.79,13.60,23.21,-21.03,-13.67,7.27,10.62,1.08,-7.16,-2.99,-4.04,10.00,-12.55
1784664017.526000,-67.41,18.06,9.32,-15.95,18.08,10.57,-13.54,30.98,10.44,26.49,5.28,26.17,7.39,15.12,7.05,54.69
1784664017.526000,108.07,-9.08,39.05,-3.58,31.69,-7.11,10.27,66.04,24.19,37.36,10.70,58.84,25.06,36.54,9.60,116.28
1784664017.586000,283.44,-23.59,61.06,17.44,44.09,-18.06,33.75,68.13,39.55,36.73,12.92,73.71,36.53,44.34,14.32,131.17
1784664017.586000,346.11,-17.43,61.49,30.52,46.05,-16.28,41.78,46.31,46.00,29.02,10.65,67.55,34.64,36.44,16.52,104.56
1784664017.587000,282.52,4.37,45.18,25.60,37.42,-3.88,32.79,22.60,40.75,20.82,5.88,47.46,23.45,21.01,14.46,64.13
1784664017.587000,168.58,27.30,27.84,5.14,24.24,10.48,15.50,8.96,28.48,14.47,1.66,21.67,12.49,6.71,9.41,30.58
1784664017.590000,92.51,34.78,21.20,-15.87,12.49,16.43,-0.28,6.80,16.04,10.34,0.59,0.43,7.86,-0.11,4.20,15.10
1784664017.590000,85.16,21.68,24.48,-18.30,6.48,10.52,-7.44,11.80,9.02,9.01,2.80,-5.53,8.63,2.15,1.80,18.42
1784664017.643000,99.81,1.69,25.92,3.53,6.66,0.67,-4.92,10.97,8.77,7.61,4.42,1.65,8.32,5.27,3.08,20.90
1784664017.643000,49.69,-4.80,12.62,31.94,6.46,-1.38,-1.39,-8.40,9.82,1.20,1.16,4.45,0.22,-2.58,5.63,-2.28
1784664017.646000,-106.38,8.29,-15.56,41.26,-1.87,7.34,-8.05,-38.88,4.77,-8.27,-5.83,-9.23,-15.09,-20.91,6.12,-44.28
1784664017.646000,-302.90,28.37,-42.15,24.74,-16.60,18.44,-24.65,-56.97,-6.11,-12.70,-11.11,-31.31,-28.74,-36.20,3.86,-69.12
1784664017.649000,-423.69,40.89,-49.06,-0.88,-27.42,22.71,-39.51,-51.14,-14.69,-9.41,-11.62,-46.78,-33.22,-38.97,1.04,-61.15
1784664017.649000,-416.63,43.09,-34.21,-16.88,-27.45,19.40,-43.33,-29.97,-15.10,-3.03,-8.63,-51.25,-29.91,-31.20,0.17,-45.02
1784664017.654000,-315.92,40.22,-10.17,-18.64,-19.55,13.11,-34.88,-3.78,-9.28,3.63,-4.43,-48.53,-24.82,-17.10,2.16,-46.13
1784664017.654000,-181.93,35.86,10.35,-9.64,-11.37,6.46,-16.07,21.57,-1.56,11.31,-0.46,-39.66,-20.32,0.59,6.66,-55.16
1784664017.656000,-66.43,30.12,23.09,7.90,-7.31,0.11,8.54,34.69,7.25,17.41,1.97,-23.30,-14.06,14.30,12.65,-46.50
1784664017.656000,4.58,23.13,29.91,30.56,-5.63,-4.07,29.04,23.13,17.81,15.22,1.81,-3.38,-4.89,13.59,18.31,-19.20
1784664017.659000,50.42,15.91,34.55,49.24,-1.94,-4.40,35.93,-9.23,27.29,2.15,-0.42,10.52,3.31,-3.13,21.32,-1.37
1784664017.659000,103.32,10.16,40.13,53.16,5.11,-1.33,28.86,-41.15,29.46,-14.85,-2.62,11.19,4.70,-24.51,20.13,-15.49
1784664017.706000,150.63,9.32,46.14,38.76,12.24,3.39,15.86,-49.60,20.87,-24.38,-2.72,0.91,-1.24,-34.54,15.40,-53.00
1784664017.706000,150.80,15.79,48.98,15.93,15.03,6.79,5.29,-24.76,7.28,-19.82,-0.18,-9.42,-6.18,-23.73,10.02,-84.27
1784664017.709000,104.50,25.80,46.70,3.30,12.52,5.27,1.38,20.12,0.91,-4.42,4.02,-9.80,-0.67,2.56,7.16,-85.49
1784664017.709000,53.63,31.46,39.02,11.23,7.52,-1.04,3.86,51.90,7.40,10.06,7.63,-0.40,13.40,24.65,7.50,-57.07
1784664017.712000,4.90,28.85,23.84,29.22,1.67,-6.80,7.02,43.99,17.96,12.16,8.02,9.17,22.62,24.09,8.54,-20.27
1784664017.712000,-74.83,20.01,1.92,35.94,-6.07,-7.82,3.29,5.80,18.79,2.59,4.80,11.43,17.44,2.79,7.19,8.80
1784664017.715000,-168.50,7.05,-15.44,23.39,-13.48,-7.13,-6.26,-22.64,7.80,-5.35,1.28,11.88,4.59,-16.61,3.60,38.83
1784664017.715000,-186.42,-9.63,-13.15,5.73,-13.24,-11.28,-9.79,-10.65,-2.97,-0.34,1.46,23.54,-0.09,-13.36,1.59,85.09
1784664017.722000,-73.39,-26.08,9.82,2.50,-1.41,-21.06,1.69,33.75,-1.71,15.07,5.89,48.32,10.24,10.11,4.25,140.05
1784664017.722000,104.52,-33.05,35.00,17.92,16.17,-28.67,22.23,75.96,10.26,28.91,10.85,69.11,25.72,30.85,9.80,177.90
1784664017.765000,220.39,-23.32,41.47,38.88,29.09,-25.46,36.94,88.53,21.35,32.37,11.94,64.81,30.19,28.55,13.40,182.03
1784664017.765000,217.67,-1.48,26.32,49.45,31.61,-11.91,37.92,70.58,21.75,26.37,8.52,33.88,18.06,5.84,12.37,158.25
1784664017.771000,149.50,16.15,5.26,44.60,25.55,0.86,30.32,41.07,11.65,17.83,4.42,0.85,0.40,-14.74,8.94,125.17
1784664017.771000,97.85,15.70,-4.51,31.64,16.33,1.32,23.60,17.80,-0.07,10.92,3.74,-5.94,-6.60,-14.71,7.62,95.43
1784664017.772000,83.25,0.70,-0.82,21.04,7.21,-10.33,20.71,1.38,-4.67,2.76,6.25,15.53,1.11,1.10,10.23,63.87
1784664017.772000,52.60,-10.93,2.70,15.54,-3.05,-22.02,15.95,-18.98,-2.82,-10.39,8.03,38.42,11.88,11.82,13.48,17.79
1784664017.775000,-47.53,-6.61,-6.68,9.16,-16.06,-22.69,3.38,-43.91,-2.85,-23.97,6.49,37.29,12.67,5.36,12.40,-35.25
1784664017.775000,-183.18,7.88,-24.71,-1.36,-27.70,-13.35,-12.74,-58.27,-8.98,-27.79,2.83,15.07,3.41,-9.97,6.13,-63.79
1784664017.898000,-253.86,17.11,-36.24,-9.42,-30.59,-3.46,-20.44,-52.94,-16.05,-19.33,-0.81,-5.84,-5.83,-19.32,-0.87,-51.92
1784664017.898000,-219.52,14.05,-35.18,-8.58,-23.82,0.54,-15.37,-38.89,-18.25,-7.78,-3.58,-12.02,-8.35,-18.14,-3.33,-26.04
1784664017.898000,-148.59,5.89,-28.78,-3.61,-14.93,-0.86,-6.31,-29.67,-16.77,-3.07,-4.62,-8.22,-6.21,-10.40,0.07,-22.41
1784664017.898000,-109.04,2.82,-22.96,-3.90,-11.09,-5.75,-1.79,-22.60,-15.02,-5.88,-2.80,-1.96,-3.30,1.13,6.38,-40.34
1784664017.898000,-79.47,6.23,-15.28,-9.76,-12.05,-13.52,0.75,-9.75,-11.99,-10.42,1.18,7.28,0.15,14.13,10.95,-47.06
1784664017.898000,-17.35,10.49,-5.42,-12.47,-13.27,-21.23,6.86,1.91,-5.79,-13.85,4.58,19.26,4.09,21.26,10.31,-26.49
1784664017.898000,45.20,11.57,-1.55,-7.07,-13.18,-23.46,13.29,-2.97,0.11,-17.99,5.17,25.62,5.47,15.31,4.39,-1.54
1784664017.898000,48.45,7.83,-8.56,1.90,-13.35,-19.37,12.83,-23.55,0.50,-22.23,2.95,21.74,3.22,0.80,-2.84,2.05
1784664017.898000,15.32,-2.72,-17.37,9.23,-12.42,-15.90,7.54,-40.31,-2.83,-22.39,-0.48,17.01,2.15,-8.11,-6.04,-8.79
1784664017.898000,29.00,-17.64,-15.82,15.17,-6.57,-19.48,7.04,-39.37,-2.82,-18.79,-3.94,21.70,6.26,-4.17,-3.38,-13.26
1784664017.945000,108.01,-26.10,-5.75,19.38,3.63,-27.42,14.15,-26.86,2.34,-18.42,-7.63,30.07,11.32,4.68,1.62,-11.58
1784664017.945000,182.23,-17.94,0.41,16.19,12.75,-31.75,21.51,-16.94,5.45,-25.77,-11.64,26.99,9.24,6.42,3.89,-20.27
1784664017.949000,196.79,3.14,-3.24,1.51,16.76,-29.43,23.14,-14.67,-0.63,-36.13,-14.03,9.37,-1.22,0.05,1.96,-39.29
1784664017.949000,172.17,20.39,-10.53,-18.04,16.11,-24.61,21.32,-13.01,-12.89,-40.84,-11.95,-6.78,-11.12,-3.84,-0.89,-43.86
1784664017.955000,150.63,20.81,-13.11,-27.91,12.93,-21.85,20.40,-5.24,-20.10,-36.58,-5.48,-4.15,-10.48,2.68,-0.63,-18.87
1784664017.955000,129.90,9.32,-10.98,-20.32,7.21,-20.39,19.37,1.76,-15.59,-27.46,1.04,14.09,0.07,13.60,2.72,11.98
1784664017.956000,70.66,2.04,-12.04,-4.12,-3.08,-16.29,12.97,-5.34,-5.20,-19.55,2.81,27.40,9.72,15.82,4.92,10.05
1784664017.956000,-33.11,6.06,-20.33,5.05,-16.66,-9.65,0.22,-24.99,0.41,-14.42,-0.24,23.95,10.38,6.21,3.00,-29.32
1784664017.959000,-113.45,12.64,-27.84,2.69,-25.74,-6.20,-10.46,-39.33,-1.36,-9.34,-3.53,13.84,5.31,-4.84,-0.18,-71.31
1784664017.959000,-105.37,12.74,-24.54,-2.81,-24.15,-9.00,-10.42,-38.20,-5.38,-4.10,-3.31,10.30,1.78,-8.52,0.69,-88.04
1784664018.005000,-50.82,10.32,-13.81,-4.55,-17.45,-13.01,-4.03,-30.35,-9.21,-2.70,-0.34,10.17,0.34,-7.45,6.15,-87.25
1784664018.005000,-51.87,13.42,-8.83,-4.66,-16.94,-12.42,-3.82,-24.36,-15.18,-5.88,2.66,5.09,-2.38,-6.21,11.19,-83.13
1784664018.066000,-120.56,19.47,-13.95,-7.01,-23.70,-9.57,-11.92,-14.37,-21.93,-7.58,5.04,0.92,-4.71,-1.57,11.56,-66.59
1784664018.066000,-153.85,18.42,-19.45,-9.39,-26.70,-10.81,-16.20,4.41,-22.38,-2.73,7.58,9.70,-1.77,9.66,8.34,-29.18
1784664018.071000,-82.58,8.74,-18.14,-7.77,-18.94,-15.67,-7.95,18.87,-13.82,4.38,9.59,26.69,4.97,19.49,5.27,3.77
1784664018.071000,19.32,1.30,-17.04,-5.56,-8.58,-16.68,4.13,11.95,-4.67,4.51,9.04,31.48,7.14,15.76,3.68,-3.74
1784664018.073000,28.65,3.94,-25.12,-10.64,-8.44,-10.68,4.84,-11.09,-5.25,-3.62,5.80,15.34,0.86,-0.52,2.01,-45.83
1784664018.073000,-59.07,10.51,-37.16,-21.17,-18.25,-4.04,-6.47,-26.63,-14.12,-11.35,2.21,-5.23,-6.83,-14.23,-0.34,-76.10
1784664018.076000,-131.59,10.86,-40.96,-24.66,-25.47,-3.59,-15.68,-24.28,-19.97,-12.77,-0.33,-10.89,-7.28,-15.38,-1.87,-70.07
1784664018.076000,-125.17,5.58,-36.11,-16.59,-22.62,-7.33,-14.62,-17.56,-17.50,-11.60,-2.69,-4.59,-1.89,-10.55,-2.04,-55.87
1784664018.080000,-96.12,3.88,-33.26,-9.47,-15.22,-8.39,-10.47,-18.13,-13.38,-12.96,-5.18,-2.29,1.24,-11.06,-2.50,-68.62
1784664018.080000,-108.97,9.59,-37.00,-15.91,-11.90,-4.64,-11.53,-20.23,-14.56,-16.40,-6.35,-8.12,-1.08,-18.14,-4.28,-103.91
1784664018.125000,-149.17,17.11,-42.00,-32.02,-14.85,0.68,-16.06,-17.82,-19.18,-18.85,-5.28,-13.75,-5.47,-25.09,-6.04,-133.27
1784664018.125000,-172.63,21.61,-43.09,-44.50,-20.48,4.92,-18.70,-14.13,-21.98,-17.55,-2.78,-14.57,-8.41,-27.66,-6.23,-140.12
1784664018.128000,-154.23,24.58,-37.88,-46.78,-23.26,7.75,-16.73,-7.82,-20.41,-9.31,0.20,-12.78,-7.80,-26.26,-5.11,-121.92
1784664018.128000,-71.29,26.68,-23.47,-41.69,-18.74,7.98,-7.44,8.09,-13.03,6.38,3.08,-8.79,-1.57,-21.05,-3.85,-77.83
1784664018.186000,75.46,24.05,-2.03,-32.57,-8.08,3.51,9.87,26.88,0.17,21.57,4.35,-0.22,8.87,-11.46,-2.62,-19.91
1784664018.186000,206.15,15.61,12.99,-20.02,0.74,-4.50,26.11,27.52,12.82,23.64,2.04,9.70,15.73,-1.07,-0.95,17.79
1784664018.305000,207.99,6.55,7.93,-7.42,0.58,-11.58,27.13,3.17,15.06,9.50,-3.44,12.04,11.82,4.21,0.71,12.09
1784664018.305000,74.88,1.87,-12.47,0.29,-4.51,-17.18,12.49,-22.64,6.51,-8.63,-8.54,5.21,0.35,4.29,1.17,-16.15
1784664018.423000,-62.25,3.92,-26.86,4.68,-0.44,-26.63,1.18,-20.58,0.37,-16.81,-10.03,-1.34,-7.45,4.23,0.11,-28.15
1784664018.423000,-87.70,15.88,-20.94,11.51,20.37,-41.61,10.64,10.17,8.32,-13.71,-7.78,-0.69,-5.10,5.77,-2.02,-16.49
1784664018.426000,-24.22,40.96,-2.34,21.32,47.97,-55.97,37.37,41.97,27.16,-7.14,-3.60,4.35,3.65,7.15,-4.91,-4.72
1784664018.426000,39.58,78.29,11.42,30.69,65.50,-66.64,65.27,50.93,46.34,-2.03,1.07,10.82,12.59,9.35,-8.39,-5.12
1784664018.430000,78.15,119.18,15.10,39.14,66.62,-79.98,83.71,41.56,61.14,3.03,5.40,21.11,20.26,15.03,-13.17,-0.27
1784664018.430000,120.84,146.55,19.14,45.94,59.50,-98.54,90.66,33.49,70.83,9.37,8.69,34.52,26.84,21.40,-21.67,27.28
1784664018.436000,160.44,145.28,29.22,42.90,56.21,-107.35,87.53,30.14,69.35,13.95,10.56,41.01,28.47,20.26,-35.21,64.84
1784664018.436000,145.27,111.69,30.56,19.52,61.20,-83.21,78.33,18.99,45.89,13.26,11.02,28.88,18.74,6.90,-52.29,81.81
1784664018.485000,53.97,39.40,2.35,-22.00,69.32,-19.15,68.35,-4.55,-3.51,7.32,10.05,-4.20,-4.90,-14.36,-71.32,56.43
1784664018.485000,-68.80,-89.28,-53.85,-60.40,67.03,63.64,53.95,-36.17,-65.72,-2.63,7.34,-47.73,-36.47,-33.44,-88.36,-15.77
1784664018.488000,-147.56,-266.29,-107.90,-67.97,36.34,129.02,17.69,-71.62,-114.08,-15.84,2.18,-82.89,-62.61,-41.41,-91.99,-115.67
1784664018.488000,-133.85,-429.56,-125.91,-34.31,-26.38,151.61,-49.63,-101.35,-127.33,-27.76,-6.20,-92.76,-71.03,-35.69,-72.49,-199.36
1784664018.491000,-35.31,-507.87,-99.76,22.93,-94.34,133.25,-123.75,-113.89,-106.45,-29.84,-16.83,-74.02,-60.16,-21.65,-37.21,-228.21
1784664018.491000,105.01,-483.60,-51.69,73.72,-129.07,97.94,-162.40,-108.98,-71.00,-20.07,-26.44,-40.75,-39.87,-8.71,-6.33,-203.59
1784664018.494000,229.08,-396.22,-13.41,97.61,-117.21,71.42,-148.01,-94.88,-41.44,-9.27,-32.05,-14.76,-23.22,-3.24,6.37,-159.67
1784664018.494000,265.42,-302.54,-2.07,90.34,-80.01,63.12,-103.43,-74.49,-26.74,-9.48,-32.98,-9.71,-17.55,-4.64,2.95,-123.66
1784664018.498000,179.09,-241.98,-9.98,60.42,-47.69,64.52,-64.49,-41.90,-23.53,-18.11,-29.41,-20.67,-19.54,-6.38,-5.83,-89.39
1784664018.498000,41.73,-217.91,-13.21,24.86,-33.20,62.31,-46.26,4.67,-22.41,-20.55,-21.29,-27.79,-17.40,-1.17,-12.75,-33.17
1784664018.503000,-20.43,-199.41,5.30,-0.15,-31.34,51.89,-38.17,50.15,-17.09,-9.05,-10.40,-17.13,-2.87,11.08,-19.17,43.22
1784664018.503000,21.32,-153.50,37.19,-11.48,-31.64,38.06,-24.84,71.25,-9.25,8.26,-1.40,2.11,17.05,21.23,-28.55,101.04
1784664018.605000,70.45,-82.18,56.65,-18.26,-26.04,23.61,-5.49,61.45,-3.86,20.14,1.72,10.95,26.49,20.59,-37.66,112.33
1784664018.605000,61.01,-22.07,51.90,-26.58,-11.00,1.02,11.42,44.95,-0.81,27.17,-0.08,8.95,20.26,12.32,-40.68,101.44
1784664018.608000,54.81,-8.85,44.52,-32.44,12.43,-36.94,28.49,55.33,7.10,36.89,-1.49,13.94,10.77,8.38,-40.53,111.74
1784664018.608000,124.84,-45.16,63.73,-32.52,38.56,-78.04,56.80,90.61,25.46,48.22,1.75,31.90,12.66,12.86,-47.70,142.47
1784664018.612000,213.81,-98.67,102.68,-33.91,55.95,-95.33,89.85,107.33,46.96,50.46,8.35,43.79,24.73,15.95,-66.43,149.95
1784664018.612000,198.64,-131.79,119.51,-47.29,53.51,-76.26,99.35,77.57,54.22,39.17,13.13,31.67,32.54,10.01,-86.37,113.44
1784664018.616000,73.94,-137.89,86.53,-70.99,33.08,-37.70,67.08,27.94,38.88,24.70,12.92,6.89,27.75,3.54,-90.85,70.08
1784664018.616000,-17.51,-142.50,23.46,-88.83,9.59,-8.30,9.50,1.27,13.01,19.86,9.02,-1.28,17.04,10.09,-74.55,67.73
1784664018.620000,46.44,-164.30,-26.54,-87.49,-3.72,-2.22,-37.98,3.90,-3.17,23.69,4.18,18.42,10.74,28.24,-50.86,103.13
1784664018.620000,230.18,-190.59,-43.63,-68.60,-4.72,-11.38,-53.71,8.64,-3.03,22.23,0.20,45.84,11.07,41.84,-38.94,128.95
1784664018.623000,389.24,-200.10,-44.32,-42.01,-0.52,-17.52,-41.51,-11.29,-0.48,3.80,-2.13,52.20,13.19,38.99,-45.63,111.98
1784664018.623000,411.95,-190.60,-54.65,-18.69,-4.85,-7.19,-20.52,-61.48,-14.81,-28.21,-3.69,29.51,10.70,22.82,-61.81,61.78
1784664018.724000,296.72,-172.63,-81.19,-9.56,-32.31,21.44,-14.23,-120.22,-48.85,-56.76,-7.48,-4.19,-1.05,4.29,-72.82,8.47
1784664018.724000,127.15,-151.66,-106.96,-17.20,-81.61,57.08,-39.66,-147.68,-83.95,-64.60,-15.37,-25.07,-19.89,-7.80,-69.65,-22.97
1784664018.782000,7.99,-125.70,-110.18,-27.88,-127.11,80.20,-90.92,-119.08,-96.58,-49.10,-24.82,-24.40,-35.00,-10.06,-53.36,-23.44
1784664018.782000,-3.01,-93.23,-86.71,-23.04,-140.00,79.07,-137.66,-54.45,-79.46,-25.40,-31.05,-12.59,-36.61,-5.43,-32.83,-9.41
1784664018.786000,50.76,-57.83,-55.11,-0.66,-117.72,61.55,-152.90,-3.45,-47.87,-13.12,-31.85,-8.94,-27.33,-1.98,-18.07,-12.83
1784664018.786000,60.72,-24.68,-38.22,21.80,-84.27,45.26,-138.55,4.78,-25.43,-18.40,-28.72,-23.82,-18.69,-5.38,-12.69,-42.37
1784664018.844000,-19.28,5.24,-39.80,28.06,-63.15,38.70,-115.93,-11.43,-22.99,-29.31,-24.20,-45.82,-17.08,-11.25,-11.55,-64.91
1784664018.844000,-107.86,34.34,-42.13,21.47,-56.61,36.90,-98.41,-12.45,-31.24,-29.06,-19.53,-50.81,-17.64,-9.03,-6.93,-42.65
1784664018.847000,-85.05,63.87,-26.57,20.46,-50.71,32.68,-81.56,17.49,-32.27,-12.84,-14.82,-27.31,-12.09,5.16,3.12,18.86
1784664018.847000,74.63,92.20,7.20,39.69,-34.01,25.28,-56.30,55.74,-16.19,8.10,-10.51,9.77,1.23,22.36,14.56,74.35
1784664018.853000,267.19,118.01,41.79,75.47,-9.63,18.21,-25.15,68.49,11.10,18.13,-7.83,31.66,16.03,29.28,24.91,87.78
1784664018.853000,348.83,148.77,58.05,104.94,8.57,13.96,-2.85,51.60,33.00,12.44,-7.52,22.88,24.07,21.60,37.70,68.43
1784664018.854000,272.06,201.64,51.28,102.57,11.67,11.58,1.02,38.43,37.14,0.86,-8.43,-3.47,22.13,7.39,57.81,54.80
1784664018.854000,126.94,282.70,35.49,64.21,7.92,6.13,-1.91,57.51,28.71,-2.59,-7.63,-21.48,14.49,-2.48,83.27,65.83
