timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1784664061.028000,2.22,-6.75,-20.20,-23.90,-11.10,-6.84,-9.81,-12.18,-3.91,5.04,-4.98,-4.80,-1.67,18.34,39.22,-31.94
1784664061.031000,-6.71,-7.28,-19.79,-26.96,-11.21,-7.10,-11.66,-12.07,-2.97,5.58,-3.84,-5.41,-4.81,16.69,40.49,-36.42
1784664061.031000,-16.50,-6.38,-19.53,-28.70,-10.07,-8.04,-13.33,-12.47,-1.47,5.29,-3.41,-6.26,-8.51,14.18,43.59,-33.58
1784664061.084000,-21.66,-5.56,-19.28,-29.10,-8.08,-9.39,-13.95,-12.62,0.44,2.02,-4.22,-6.71,-10.62,13.54,44.43,-27.04
1784664061.084000,-45.46,-4.55,-20.32,-32.00,-7.43,-9.87,-16.12,-11.28,1.76,-3.06,-6.01,-5.37,-9.50,16.86,41.25,-16.73
1784664061.142000,-116.45,-3.10,-24.13,-41.40,-8.86,-9.17,-23.46,-5.40,2.16,-5.28,-7.67,-1.02,-5.32,24.96,36.11,-0.94
1784664061.142000,-218.95,-2.21,-29.01,-53.98,-9.40,-8.50,-34.50,6.33,2.42,-2.15,-8.12,3.01,-0.91,35.25,32.24,12.08
1784664061.145000,-296.91,-2.84,-31.00,-59.43,-6.50,-8.86,-42.86,20.69,3.00,3.28,-7.23,2.19,0.47,42.55,30.45,13.74
1784664061.145000,-307.78,-5.09,-28.16,-50.13,-1.70,-10.23,-43.84,32.35,3.91,5.97,-5.91,-0.22,-1.52,43.70,29.15,11.75
1784664061.148000,-255.18,-7.57,-22.05,-30.30,1.47,-11.35,-38.11,37.10,4.98,4.16,-5.47,3.76,-4.41,39.66,27.25,20.51
1784664061.148000,-166.14,-8.44,-14.61,-13.12,1.35,-10.63,-28.17,34.16,6.30,0.11,-6.34,15.37,-4.48,33.47,25.51,41.25
1784664061.203000,-58.01,-7.78,-6.16,-7.14,-0.01,-8.41,-14.21,25.26,8.25,-3.20,-7.56,27.45,1.13,27.94,25.24,61.35
1784664061.203000,51.37,-6.61,1.59,-9.31,0.64,-6.29,3.68,11.59,10.15,-4.49,-8.03,31.72,10.60,24.79,26.18,69.23
1784664061.205000,132.53,-5.27,4.14,-11.79,4.13,-4.58,21.76,-3.66,10.64,-5.11,-7.96,24.36,16.80,24.22,26.09,60.13
1784664061.205000,173.82,-4.02,-0.74,-9.58,8.82,-2.71,34.12,-12.73,9.64,-9.34,-8.47,8.04,12.92,24.45,23.14,29.25
1784664061.208000,192.13,-2.99,-9.41,-3.63,11.51,-1.09,36.80,-10.02,7.83,-20.67,-9.80,-8.46,-0.35,22.54,18.06,-19.83
1784664061.208000,203.01,-2.71,-16.12,0.14,9.23,-0.89,30.46,1.12,5.77,-35.68,-10.67,-17.12,-14.13,16.02,13.19,-59.85
1784664061.211000,199.89,-4.67,-18.41,-2.88,2.62,-2.36,19.25,11.26,4.50,-45.07,-9.93,-19.00,-19.55,3.99,10.11,-60.32
1784664061.211000,164.04,-9.07,-16.92,-11.07,-4.25,-5.22,6.95,12.21,5.08,-42.96,-8.17,-21.24,-15.78,-11.86,8.53,-24.15
1784664061.215000,94.91,-13.19,-12.44,-18.41,-7.83,-9.27,-3.91,0.08,7.29,-33.34,-7.15,-27.74,-9.28,-27.66,7.18,11.18
1784664061.215000,18.33,-12.90,-7.02,-20.08,-8.00,-12.81,-11.43,-24.62,8.87,-24.50,-8.09,-37.48,-7.17,-38.98,5.10,9.66
1784664061.264000,-37.84,-7.48,-4.16,-16.88,-7.19,-13.35,-15.25,-55.03,7.74,-18.89,-10.26,-45.91,-10.78,-41.17,2.58,-25.12
1784664061.264000,-52.21,-2.65,-3.93,-13.07,-6.79,-11.71,-15.53,-78.83,5.09,-13.53,-11.67,-46.48,-14.76,-32.26,0.96,-51.49
1784664061.302000,-12.85,-4.75,-2.90,-11.34,-6.28,-11.17,-11.69,-87.06,3.74,-7.58,-11.21,-37.50,-13.80,-17.21,0.89,-35.80
1784664061.302000,56.20,-12.83,0.23,-11.60,-5.46,-12.22,-5.38,-81.08,4.26,-3.83,-9.63,-25.18,-8.55,-5.44,1.26,9.41
1784664061.302000,93.26,-20.16,3.46,-11.92,-4.75,-12.22,-2.06,-67.84,5.17,-4.02,-8.40,-17.23,-4.01,-2.98,0.32,39.02
1784664061.302000,56.95,-21.72,4.59,-10.60,-4.36,-10.36,-5.93,-49.85,5.18,-6.49,-8.30,-16.01,-4.12,-8.21,-2.69,23.24
1784664061.324000,-21.03,-18.88,3.76,-8.01,-4.28,-9.71,-14.10,-25.61,4.26,-8.53,-9.22,-18.15,-8.50,-14.43,-7.09,-25.52
1784664061.324000,-70.90,-16.58,2.70,-6.40,-4.80,-12.90,-19.68,0.61,3.04,-9.19,-10.70,-19.66,-13.56,-16.44,-11.33,-70.57
1784664061.381000,-62.21,-17.51,2.09,-7.86,-6.51,-18.43,-19.70,18.32,1.83,-8.92,-12.02,-19.39,-15.64,-14.11,-14.11,-83.91
1784664061.381000,-21.23,-20.32,1.12,-11.79,-9.21,-22.82,-16.65,21.25,0.82,-8.75,-12.34,-18.34,-13.53,-10.70,-15.16,-64.79
1784664061.387000,9.37,-22.37,-1.09,-15.13,-11.79,-24.30,-14.47,12.85,0.20,-10.25,-11.62,-17.69,-9.25,-9.00,-15.48,-35.36
1784664061.387000,10.59,-22.84,-3.77,-15.45,-13.14,-23.77,-14.83,2.45,0.20,-14.35,-11.00,-17.65,-6.28,-9.08,-16.51,-19.75
1784664061.443000,-8.86,-22.59,-5.15,-13.60,-13.18,-22.91,-16.91,-2.40,0.88,-19.26,-11.59,-17.69,-6.61,-9.07,-18.89,-24.18
1784664061.443000,-34.85,-22.82,-4.56,-13.17,-12.92,-22.34,-19.55,0.64,2.04,-20.47,-13.01,-16.15,-8.82,-6.11,-22.04,-33.71
1784664061.446000,-50.30,-24.39,-2.66,-15.53,-12.53,-21.80,-21.09,8.52,3.22,-15.68,-13.84,-11.95,-9.69,2.11,-25.01,-33.14
1784664061.446000,-32.76,-26.45,-0.97,-17.44,-10.26,-20.25,-18.92,13.43,3.10,-9.14,-13.40,-8.47,-8.73,13.67,-27.61,-26.19
1784664061.450000,19.89,-27.20,-0.67,-15.40,-4.65,-16.65,-12.66,10.60,0.72,-7.66,-12.54,-10.37,-8.56,22.72,-30.30,-24.48
1784664061.450000,76.89,-26.58,-0.68,-8.79,2.84,-11.88,-5.87,5.48,-2.72,-14.35,-12.54,-18.14,-11.04,24.95,-32.84,-33.12
1784664061.453000,105.18,-25.35,-0.00,-0.53,8.12,-8.37,-2.28,5.95,-5.50,-26.21,-13.65,-28.22,-15.16,20.66,-33.89,-49.58
1784664061.453000,100.75,-23.70,-0.04,3.79,7.70,-7.62,-2.22,11.91,-7.26,-35.56,-14.82,-34.72,-17.76,11.90,-32.51,-61.71
1784664061.457000,72.30,-21.90,-2.70,0.88,1.12,-8.89,-4.81,17.19,-8.76,-35.91,-14.77,-33.93,-17.12,-0.55,-29.84,-56.91
1784664061.457000,4.56,-19.28,-9.67,-7.86,-10.86,-10.30,-12.47,16.46,-12.24,-27.03,-13.08,-29.32,-15.80,-15.27,-28.90,-39.64
1784664061.504000,-122.83,-14.41,-20.34,-18.35,-25.90,-10.53,-28.20,6.29,-19.17,-13.28,-9.96,-26.08,-17.03,-27.85,-31.52,-27.10
1784664061.504000,-280.94,-8.84,-28.32,-25.00,-37.66,-9.98,-48.37,-15.83,-26.51,-0.16,-6.14,-23.80,-19.98,-33.76,-35.86,-29.34
1784664061.507000,-397.91,-8.05,-26.97,-24.02,-40.37,-10.68,-63.62,-46.88,-29.68,7.60,-3.30,-19.96,-21.74,-32.78,-38.48,-41.27
1784664061.507000,-424.13,-16.79,-17.64,-18.02,-36.59,-14.84,-67.52,-75.03,-28.66,7.81,-3.38,-14.85,-21.00,-28.49,-38.42,-50.31
1784664061.510000,-367.05,-33.24,-7.94,-13.49,-34.43,-22.43,-61.18,-86.96,-27.15,1.67,-6.93,-10.70,-18.59,-23.84,-37.55,-46.10
1784664061.510000,-261.82,-48.88,-4.42,-14.25,-37.14,-30.19,-49.50,-77.55,-27.01,-8.07,-12.24,-9.29,-16.39,-18.61,-37.61,-26.20
1784664061.683000,-134.93,-55.64,-7.99,-18.91,-39.83,-34.21,-36.08,-52.29,-26.46,-19.36,-16.57,-10.73,-15.77,-12.18,-38.59,0.03
1784664061.683000,-13.15,-51.93,-14.35,-23.20,-36.97,-33.02,-23.54,-23.96,-23.88,-30.30,-18.15,-13.69,-16.61,-6.71,-39.81,17.28
1784664061.686000,67.10,-42.64,-18.17,-24.16,-29.16,-28.49,-14.97,-4.65,-20.40,-38.04,-16.97,-16.03,-17.81,-4.78,-41.08,20.77
1784664061.686000,88.72,-34.88,-17.09,-21.93,-21.55,-24.49,-12.15,0.92,-17.97,-40.62,-14.21,-15.96,-18.43,-5.93,-42.55,18.76
1784664061.690000,69.17,-32.74,-13.32,-18.90,-18.82,-23.75,-14.21,-4.93,-17.25,-38.95,-11.46,-13.88,-18.49,-7.51,-44.20,17.10
1784664061.690000,39.37,-34.91,-11.20,-17.37,-21.71,-25.80,-18.54,-15.90,-17.66,-35.53,-10.06,-11.89,-18.45,-7.76,-45.97,11.72
1784664061.693000,17.11,-37.24,-13.09,-18.04,-27.38,-27.98,-22.80,-24.59,-18.64,-31.83,-10.60,-11.32,-18.65,-6.84,-48.23,-0.26
1784664061.693000,0.19,-37.64,-17.63,-21.22,-32.39,-28.75,-26.42,-25.19,-19.90,-27.31,-12.54,-10.25,-18.96,-3.91,-50.97,-8.71
1784664061.697000,-7.92,-38.17,-21.16,-26.28,-34.36,-29.30,-28.60,-18.19,-20.87,-22.67,-14.55,-6.97,-19.26,3.87,-52.76,-4.37
1784664061.697000,13.50,-40.10,-22.70,-30.97,-32.31,-30.55,-26.96,-15.33,-21.59,-22.29,-15.70,-7.56,-21.43,16.23,-52.69,0.02
1784664061.814000,67.21,-40.20,-25.49,-34.35,-28.43,-30.20,-21.54,-30.32,-24.19,-28.74,-16.28,-21.43,-27.51,27.31,-52.57,-13.81
1784664061.814000,120.44,-35.88,-30.53,-37.02,-27.96,-26.02,-17.04,-60.27,-32.07,-37.77,-17.13,-46.98,-35.20,30.96,-54.26,-41.15
1784664061.814000,142.40,-31.24,-33.85,-38.56,-34.51,-20.09,-17.36,-85.62,-46.74,-42.58,-18.44,-69.93,-39.27,26.15,-56.50,-60.29
1784664061.814000,136.50,-33.85,-32.02,-38.50,-45.56,-16.39,-20.85,-90.52,-64.14,-40.46,-19.33,-76.88,-36.98,15.84,-56.79,-55.64
1784664061.814000,117.48,-45.18,-26.17,-37.81,-54.22,-16.20,-24.26,-75.78,-76.26,-33.82,-18.80,-65.61,-30.25,3.03,-55.25,-30.83
1784664061.814000,79.07,-57.29,-20.56,-37.89,-55.89,-18.19,-28.12,-51.16,-78.18,-27.05,-16.87,-42.71,-23.43,-9.46,-54.28,-5.50
1784664061.815000,14.69,-60.48,-18.39,-39.07,-51.46,-21.13,-33.81,-24.22,-71.83,-23.07,-14.85,-17.04,-19.80,-18.22,-54.84,1.75
1784664061.815000,-53.07,-52.13,-19.27,-40.53,-44.61,-23.89,-39.28,-0.62,-63.04,-21.63,-14.33,2.89,-19.83,-21.36,-55.24,-11.75
1784664061.864000,-88.21,-38.44,-19.93,-41.50,-38.11,-25.36,-40.91,15.04,-56.39,-19.76,-15.49,12.99,-21.05,-19.41,-53.61,-31.32
1784664061.864000,-67.76,-30.01,-16.07,-41.35,-32.17,-26.32,-36.81,24.34,-52.10,-15.30,-16.63,17.09,-19.49,-13.16,-50.17,-39.24
1784664061.867000,0.94,-32.82,-7.52,-40.04,-26.18,-28.20,-28.32,32.62,-47.97,-10.27,-15.81,20.05,-14.01,-3.36,-46.91,-35.58
1784664061.867000,78.02,-40.74,-1.79,-39.61,-21.12,-29.30,-19.58,39.60,-43.12,-8.27,-12.93,20.01,-8.55,7.04,-45.75,-36.09
1784664061.870000,122.33,-40.58,-6.20,-42.13,-18.01,-26.64,-14.22,38.38,-38.76,-9.70,-9.94,14.40,-7.15,12.27,-46.62,-47.75
1784664061.870000,115.14,-27.16,-18.01,-45.76,-16.93,-21.50,-13.75,24.06,-37.27,-11.73,-9.09,8.18,-8.50,7.50,-47.53,-61.20
1784664061.984000,54.39,-9.93,-27.57,-46.64,-18.43,-18.59,-18.65,1.04,-40.28,-11.54,-10.67,8.91,-8.31,-5.32,-46.74,-66.24
1784664061.984000,-39.28,-0.88,-28.19,-43.35,-22.30,-19.19,-26.80,-19.01,-45.68,-8.51,-13.01,15.73,-5.56,-18.02,-44.06,-62.46
1784664062.044000,-121.76,0.03,-20.72,-37.43,-25.65,-18.81,-32.85,-26.90,-48.57,-4.63,-14.40,19.22,-4.00,-23.85,-40.43,-55.76
1784664062.044000,-157.63,1.76,-10.87,-31.27,-24.81,-12.93,-32.58,-22.37,-45.69,-2.36,-14.23,13.16,-6.60,-22.12,-36.97,-49.72
1784664062.047000,-144.58,9.22,-3.79,-26.26,-18.82,-2.58,-26.48,-12.08,-37.92,-2.32,-12.79,1.72,-11.19,-16.46,-34.37,-44.14
1784664062.047000,-108.79,19.28,-1.38,-22.73,-10.80,6.96,-18.78,-4.15,-29.17,-3.38,-10.81,-6.66,-13.29,-11.34,-32.43,-40.01
1784664062.050000,-81.19,26.71,-2.50,-20.11,-5.13,11.46,-13.42,-3.27,-23.33,-4.40,-9.44,-8.30,-11.62,-10.02,-30.48,-40.98
1784664062.050000,-76.29,30.51,-4.89,-17.01,-3.52,11.28,-11.14,-10.80,-22.14,-5.68,-9.42,-8.12,-9.72,-13.97,-28.37,-50.90
1784664062.054000,-96.41,33.24,-7.32,-13.83,-4.34,10.28,-11.13,-26.02,-24.37,-6.73,-9.86,-14.65,-11.80,-20.17,-26.53,-63.16
1784664062.054000,-135.86,35.21,-8.47,-13.95,-4.17,11.03,-12.72,-40.95,-25.65,-3.97,-8.67,-28.63,-16.68,-20.17,-24.73,-54.69
1784664062.104000,-166.76,33.34,-5.24,-19.11,-0.28,12.29,-13.37,-39.79,-21.04,5.02,-5.19,-38.62,-17.46,-8.79,-21.88,-10.48
1784664062.104000,-146.25,25.81,4.81,-24.84,6.46,11.34,-8.65,-13.22,-8.92,16.53,-1.28,-30.47,-8.75,7.68,-17.23,50.54
1784664062.107000,-65.98,14.69,18.46,-24.13,12.15,7.68,2.16,26.49,7.92,23.60,0.64,-3.39,6.08,16.77,-11.81,93.71
1784664062.107000,17.93,5.39,26.53,-15.26,14.49,3.89,12.64,52.40,24.27,22.80,-0.23,25.47,16.56,12.05,-8.69,104.22
1784664062.110000,38.00,3.96,22.67,-2.02,15.00,2.71,15.43,50.01,35.52,15.94,-2.54,37.94,15.15,-1.48,-10.32,90.25
1784664062.110000,-11.08,12.36,10.57,12.98,15.12,4.58,10.39,31.98,40.29,6.14,-3.99,33.32,4.54,-13.20,-14.96,62.69
1784664062.113000,-79.20,25.22,-0.57,28.80,13.23,8.52,3.43,21.21,40.13,-3.98,-3.19,25.00,-5.78,-16.59,-17.71,28.83
1784664062.113000,-118.12,34.57,-4.46,41.31,8.39,13.15,0.17,24.50,36.86,-11.81,-0.66,22.74,-8.28,-12.74,-15.62,-1.72
1784664062.164000,-113.99,38.56,-0.66,44.71,3.91,17.35,2.39,29.11,31.31,-15.47,1.96,24.01,-3.02,-7.08,-10.34,-18.62
1784664062.164000,-84.29,41.53,6.92,38.40,3.93,20.91,8.01,22.80,25.36,-14.42,3.29,22.06,4.28,-3.86,-6.21,-16.82
1784664062.167000,-55.69,46.67,13.36,28.59,8.81,24.02,13.27,7.72,22.67,-9.64,3.07,15.52,8.19,-3.57,-6.91,-0.53
1784664062.167000,-45.97,52.80,15.51,22.20,15.06,26.52,15.37,-5.83,25.44,-3.51,2.18,8.12,7.39,-4.66,-13.43,18.18
1784664062.170000,-56.08,56.78,13.62,21.52,19.13,27.76,14.36,-10.31,32.25,1.17,1.74,4.25,4.66,-5.85,-23.90,28.46
1784664062.170000,-70.98,56.95,10.72,24.61,20.59,27.32,12.90,-5.53,39.75,2.23,2.11,5.61,3.63,-6.83,-34.64,28.21
1784664062.173000,-74.58,54.59,9.65,28.50,21.22,25.97,13.55,2.67,45.35,-0.65,2.62,10.25,5.43,-7.40,-41.76,23.75
1784664062.173000,-63.74,52.29,11.14,31.64,22.58,25.21,16.66,7.26,48.63,-4.96,2.40,14.21,8.50,-7.02,-43.02,22.07
1784664062.282000,-49.85,51.89,13.74,34.02,24.60,25.71,20.37,4.91,50.58,-6.66,1.45,14.30,10.76,-5.66,-39.26,23.59
1784664062.282000,-45.90,53.22,15.52,35.83,26.32,26.66,22.52,-1.19,52.45,-3.43,0.62,10.94,11.58,-4.02,-33.49,24.55
1784664062.287000,-51.15,54.63,16.12,37.27,27.56,27.08,22.90,-4.31,54.94,3.06,0.57,7.50,11.69,-2.96,-28.28,23.85
1784664062.287000,-55.01,54.74,16.32,38.30,28.68,27.40,22.83,-1.29,57.67,8.77,1.14,6.61,11.95,-2.75,-24.63,25.33
1784664062.341000,-50.40,53.40,16.63,38.55,29.54,28.39,23.23,4.41,59.53,10.90,1.73,7.65,12.38,-2.99,-22.56,31.69
1784664062.341000,-41.91,51.57,16.52,37.69,29.35,29.65,23.66,6.59,59.72,9.82,1.98,7.91,12.19,-3.33,-22.03,38.59
1784664062.344000,-39.18,50.19,15.69,36.17,27.97,29.83,23.38,3.39,58.61,8.02,1.96,6.35,11.32,-3.66,-22.72,39.55
1784664062.344000,-42.86,49.18,14.94,35.17,26.56,28.23,22.66,-1.17,57.46,8.11,1.97,4.68,10.66,-4.05,-23.37,33.57
1784664062.348000,-43.42,47.46,15.42,35.16,26.36,25.51,22.45,-1.50,57.49,11.83,2.58,5.69,10.80,-3.80,-22.27,27.74
1784664062.348000,-26.21,42.70,18.68,36.00,28.26,22.36,24.13,6.09,59.72,18.61,4.30,11.63,11.87,-1.19,-18.72,33.08
1784664062.353000,12.50,33.70,25.16,38.79,32.29,19.21,28.86,18.52,63.41,24.44,6.47,20.08,13.83,3.35,-13.53,54.11
1784664062.353000,44.81,24.47,31.61,45.28,36.72,17.41,35.90,25.14,64.79,25.45,7.58,23.21,16.15,6.02,-8.23,81.94
1784664062.403000,39.87,21.23,34.25,55.21,39.65,17.91,43.10,19.63,61.37,22.16,6.98,17.54,18.11,4.32,-3.88,95.85
1784664062.403000,14.18,25.58,32.77,65.06,41.08,19.33,48.66,7.56,56.11,17.31,5.44,10.20,19.02,-0.36,-0.40,74.95
1784664062.462000,4.87,34.24,27.58,70.17,41.66,20.37,51.25,-2.71,53.27,12.80,4.26,9.53,18.32,-5.16,2.95,21.61
1784664062.462000,8.82,43.10,18.15,68.31,41.09,21.77,49.84,-7.94,53.21,11.13,4.48,14.40,16.21,-7.20,6.54,-29.98
1784664062.466000,-1.83,48.74,6.46,60.47,38.00,23.99,43.54,-7.84,53.87,13.95,6.31,16.82,13.86,-4.78,9.84,-46.59
1784664062.466000,-31.43,49.12,-2.68,48.72,31.03,25.80,31.95,-3.47,53.93,17.98,8.68,12.08,12.51,0.53,12.17,-30.52
1784664062.469000,-58.59,44.83,-5.76,35.86,21.27,26.01,17.74,2.09,53.34,17.70,9.75,3.24,12.28,5.02,13.59,-8.55
1784664062.469000,-65.21,39.31,-3.15,25.48,12.91,25.08,6.78,4.55,52.34,13.33,8.54,-4.07,11.91,5.92,14.97,1.05
1784664062.473000,-54.95,36.61,1.65,19.90,9.71,24.43,3.12,2.09,51.04,11.89,6.02,-7.14,10.26,3.47,17.26,0.98
1784664062.473000,-42.08,37.68,5.08,18.97,11.88,24.37,5.69,-2.02,49.78,17.93,4.45,-6.03,8.14,0.30,20.55,0.84
1784664062.476000,-39.57,40.01,5.16,20.27,15.87,24.13,9.40,-2.51,48.78,27.49,5.38,-1.86,7.70,-0.78,23.76,4.15
1784664062.476000,-59.65,40.63,1.22,19.83,16.66,23.81,8.39,3.77,47.59,34.27,8.79,5.07,10.37,2.71,25.51,14.75
1784664062.524000,-95.19,38.22,-6.37,16.38,11.56,24.94,0.35,16.06,46.22,36.04,13.21,14.46,15.17,10.60,25.81,36.47
1784664062.524000,-110.96,33.91,-15.97,14.20,2.45,28.73,-10.92,30.20,46.37,32.77,16.34,23.83,18.26,17.35,26.27,56.87
1784664062.703000,-83.17,30.12,-22.84,17.05,-5.18,33.49,-17.27,42.63,49.59,24.40,16.62,30.11,16.20,16.79,28.04,56.08
1784664062.703000,-28.14,27.89,-20.05,21.73,-5.52,35.08,-11.89,51.95,53.56,12.61,14.50,30.95,9.61,9.22,30.09,38.89
1784664062.836000,18.78,26.60,-6.06,22.19,3.28,30.54,4.38,54.78,52.58,2.11,11.76,23.59,2.25,0.21,30.26,33.47
1784664062.836000,33.89,25.70,11.13,18.22,16.99,20.86,22.23,45.07,43.98,-1.59,9.70,8.35,-1.97,-5.19,28.22,51.63
1784664062.836000,19.29,24.87,21.06,16.22,28.42,10.26,31.73,21.25,31.76,2.76,8.34,-7.98,-0.97,-5.50,26.22,69.82
1784664062.836000,-4.32,23.60,19.85,20.82,32.71,3.00,30.19,-7.69,22.46,10.16,7.16,-16.91,3.98,-2.54,26.39,58.25
1784664062.836000,-16.09,21.48,12.05,29.80,30.27,0.50,22.63,-26.62,19.37,13.97,5.85,-15.35,8.87,0.78,28.43,17.11
1784664062.836000,-8.46,18.86,5.29,37.23,25.35,1.21,16.38,-27.41,20.77,11.77,4.25,-7.90,10.13,2.28,30.64,-24.49
1784664062.836000,6.76,17.03,3.57,38.05,21.70,2.74,14.70,-15.38,22.13,6.95,2.56,-2.02,7.63,1.94,32.21,-35.98
1784664062.836000,11.12,16.83,5.92,30.35,20.14,3.18,15.61,-1.08,20.09,5.46,1.49,-0.31,4.28,2.39,33.76,-9.68
1784664062.837000,6.84,18.06,9.74,17.32,19.94,1.62,16.33,8.88,14.59,9.57,1.57,-0.08,2.27,6.16,35.84,31.32
1784664062.837000,27.33,20.08,13.45,6.92,20.95,-1.28,18.04,11.93,7.59,14.45,2.32,0.17,0.68,12.35,36.95,48.18
1784664062.884000,105.15,22.94,15.34,5.10,22.55,-3.22,24.53,6.66,0.18,13.07,2.86,-2.03,-2.84,17.39,34.08,20.82
1784664062.884000,222.84,27.20,12.77,8.94,22.14,-1.88,35.67,-5.45,-8.12,4.97,3.35,-8.25,-8.37,18.73,26.30,-30.06
1784664062.887000,316.71,31.98,5.64,11.05,17.97,2.38,45.64,-18.32,-16.62,-3.32,4.73,-15.48,-12.53,16.80,17.12,-65.66
1784664062.887000,336.29,34.63,-2.29,8.76,11.82,6.83,48.48,-25.16,-22.78,-6.05,7.09,-19.18,-11.81,13.29,11.42,-68.57
1784664062.890000,280.97,33.01,-6.74,5.15,7.23,9.12,42.88,-23.23,-24.59,-3.39,9.35,-17.37,-6.38,8.23,10.99,-49.31
1784664062.890000,177.01,27.58,-6.19,3.66,6.10,8.89,30.74,-15.59,-22.64,0.92,10.48,-12.20,0.02,0.91,14.39,-26.70
1784664062.893000,50.87,21.45,-2.44,4.09,7.46,7.25,14.94,-8.64,-19.78,4.23,10.36,-8.22,3.29,-6.48,19.36,-12.30
1784664062.893000,-63.67,17.76,1.50,4.21,9.02,5.50,0.01,-6.59,-18.68,6.27,9.45,-8.19,2.15,-10.06,24.09,-9.04
1784664063.062000,-130.51,17.13,3.41,3.19,9.25,4.49,-9.22,-8.55,-19.71,7.65,8.32,-10.92,-0.96,-8.67,27.36,-15.38
1784664063.062000,-137.54,17.75,2.85,1.95,8.18,4.64,-11.18,-10.13,-20.89,9.21,7.42,-12.63,-1.88,-4.45,29.09,-24.93
1784664063.065000,-104.31,17.70,1.27,1.65,7.20,5.71,-8.02,-8.23,-19.91,11.72,7.01,-11.06,1.20,-0.44,30.73,-28.83
1784664063.065000,-66.05,17.07,0.75,2.36,7.65,7.03,-3.40,-4.32,-16.55,15.11,7.17,-7.78,6.02,1.45,33.64,-23.24
1784664063.069000,-48.06,16.81,2.39,3.21,9.66,8.01,-0.06,-2.11,-12.70,18.02,7.84,-5.72,8.98,1.21,37.34,-13.42
1784664063.069000,-52.38,16.88,5.30,3.69,12.04,8.58,1.11,-3.15,-10.36,18.85,8.68,-5.74,8.51,-0.02,40.04,-9.23
1784664063.072000,-64.62,16.10,7.49,4.20,13.38,9.03,0.61,-5.08,-9.82,17.49,9.02,-5.92,5.97,-1.01,40.93,-14.09
1784664063.072000,-68.29,13.80,7.86,5.44,13.36,9.64,-0.16,-4.57,-9.81,14.94,8.29,-4.35,3.82,-1.38,41.04,-20.95
1784664063.075000,-55.38,10.55,7.34,7.12,13.00,10.02,0.30,-0.94,-9.14,11.99,6.74,-1.43,3.63,-1.61,41.59,-19.83
1784664063.075000,-16.58,6.39,9.05,9.58,13.86,8.50,3.92,4.11,-7.67,8.72,5.24,1.41,5.50,-2.37,42.57,-8.75
1784664063.182000,61.20,1.04,15.50,15.37,15.60,4.18,12.43,6.60,-6.99,5.74,4.49,2.74,7.60,-4.24,43.26,4.13
1784664063.182000,165.24,-3.97,24.09,25.15,14.95,-0.55,23.99,2.05,-9.14,5.55,4.78,2.43,7.19,-5.85,43.49,10.36
1784664063.187000,250.29,-6.24,27.54,33.84,9.96,-2.05,33.05,-7.94,-13.50,9.76,5.96,1.96,3.28,-3.43,43.56,5.94
1784664063.187000,277.77,-4.80,19.98,34.71,3.02,0.65,35.37,-14.16,-17.27,15.46,7.16,1.85,-1.87,4.41,43.03,-9.73
1784664063.241000,241.56,-0.79,3.70,26.44,-1.89,5.21,30.53,-9.43,-18.72,18.08,7.23,1.20,-4.29,12.69,41.08,-28.18
1784664063.241000,151.53,3.25,-11.92,13.18,-3.01,8.34,19.34,2.09,-18.18,16.54,5.89,-0.07,-2.05,13.89,38.48,-34.32
1784664063.244000,24.27,4.91,-18.94,-0.46,-1.60,8.65,3.05,10.02,-16.70,13.86,4.53,-0.49,3.30,6.32,37.33,-22.62
1784664063.244000,-100.04,2.97,-16.50,-11.03,0.15,7.14,-13.63,9.27,-15.03,12.85,4.92,1.14,8.83,-4.06,38.53,-6.12
1784664063.247000,-177.95,-1.28,-10.28,-17.49,0.43,6.02,-24.87,2.03,-14.34,13.44,7.21,3.70,12.35,-10.02,40.45,-1.61
1784664063.247000,-209.65,-4.11,-8.10,-23.40,-2.48,7.28,-30.25,-5.57,-16.34,15.19,10.22,5.85,13.29,-7.92,40.32,-4.81
1784664063.254000,-219.80,-2.06,-12.52,-31.38,-8.20,11.50,-33.07,-6.01,-20.76,18.11,13.08,9.48,13.38,1.17,37.03,4.80
1784664063.254000,-206.47,5.09,-18.21,-36.13,-12.59,17.03,-33.43,5.72,-24.48,19.83,15.31,17.96,15.69,11.96,32.71,32.04
1784664063.304000,-160.97,13.25,-18.95,-31.63,-12.12,20.01,-29.66,27.20,-24.99,17.41,16.33,31.53,21.62,19.06,30.63,59.58
1784664063.304000,-111.92,15.15,-13.92,-21.86,-8.47,16.36,-24.10,47.91,-22.62,12.95,16.46,45.30,28.23,21.15,31.88,73.56
1784664063.361000,-100.65,5.13,-6.39,-15.59,-6.21,5.68,-21.38,56.66,-18.97,12.20,16.90,52.47,29.51,18.77,34.71,76.59
1784664063.361000,-130.30,-15.29,-0.86,-15.06,-8.22,-7.16,-22.67,51.42,-15.10,16.87,17.80,50.20,21.73,11.03,36.95,75.44
1784664063.365000,-165.91,-37.35,-0.75,-16.43,-13.90,-15.51,-24.96,40.03,-10.99,21.66,17.49,41.76,8.69,-1.14,38.10,70.09
